id,code_prefix_start,name,name@pt
chart_group_1,1,Liquid financial means,Meios financeiros líquidos
chart_group_11,11,Cash,Caixa
chart_group_12,12,Demand Deposits,Depósitos à Ordem
chart_group_12b,12,Other Bank Deposits,Outros Depósitos Bancários
chart_group_13,13,Outros Depósitos Bancários,Outros Depósitos Bancários
chart_group_14,14,Potencialmente favoráveis,Potencialmente favoráveis
chart_group_141,141,Byproducts,Subprodutos
chart_group_142,142,Financial instruments held for negotiation,Instrumentos financeiros detidos para negociação
chart_group_143,143,Other assets and financial liabilities,Outros ativos e passivos financeiros
chart_group_2,2,Accounts receivable and payable,Contas a receber e a pagar
chart_group_21,21,Customers,Clientes
chart_group_211,211,Customers c/c,Clientes c/c
chart_group_2111,2111,Customers c/c - General Customers,Clientes c/c - Clientes Gerais
chart_group_2112,2112,Customers c/c - Mother Company,Clientes c/c - Empresa Mãe
chart_group_2113,2113,Customers c/c - Subsidiary Companies,Clientes c/c - Empresas Subsidiárias
chart_group_2114,2114,Customers c/c - Associated Companies,Clientes c/c - Empresas Associadas
chart_group_2115,2115,Customers c/c - Joint enterprises,Clientes c/c - Empreendimento Conjunto
chart_group_2116,2116,Customers c/c - Other Related Parties,Clientes c/c - Outras Partes Relacionadas
chart_group_2117,2117,Customers c/c - POS,Clientes c/c - POS
chart_group_212,212,Customers - Titles Receivable,Clientes - títulos a receber
chart_group_2121,2121,Customers TR - General Customers - Titles Receivable,Clientes - Clientes Gerais - Títulos a Receber
chart_group_2122,2122,Customers TR - Mother Company - Titles Receivable,Clientes - Empresa Mãe - Títulos a Receber
chart_group_2123,2123,Customers TR - Subsidiary Companies - Titles Receivable,Clientes - Empresas Subsidiárias - Títulos a Receber
chart_group_2124,2124,Customers TR - Associated Companies - Titles Receivable,Clientes - Empresas Associadas - Títulos a Receber
chart_group_2125,2125,Customers TR - Joint enterprises - Titles Receivable,Clientes - Empreendimento Conjunto - Títulos a Receber
chart_group_2126,2126,Customers TR - Other Related Parties - Titles Receivable,Clientes - Outras Partes Relacionadas - Títulos a Receber
chart_group_218,218,Customers - Advances,Clientes - Adiantamentos
chart_group_219,219,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_2191,2191,Customers c/c,Clientes c/c
chart_group_21911,21911,Customers c/c - General Customers,Clientes c/c - Clientes Gerais
chart_group_21912,21912,Customers c/c - Mother Company,Clientes c/c - Empresa Mãe
chart_group_21913,21913,Customers c/c - Subsidiary Companies,Clientes c/c - Empresas Subsidiárias
chart_group_21914,21914,Customers c/c - Associated Companies,Clientes c/c - Empresas Associadas
chart_group_21915,21915,Customers c/c - Joint enterprises,Clientes c/c - Empreendimento Conjunto
chart_group_21916,21916,Customers c/c - Other Related Parties,Clientes c/c - Outras Partes Relacionadas
chart_group_2192,2192,Customers - Titles Receivable,Clientes - títulos a receber
chart_group_21921,21921,Customers - General Customers - Titles Receivable,Clientes - Clientes Gerais - títulos a receber
chart_group_21922,21922,Customers - Mother Company - Titles Receivable,Clientes - Empresa Mãe - títulos a receber
chart_group_21923,21923,Customers - Subsidiary Companies - Titles Receivable,Clientes - Empresas Subsidiárias - títulos a receber
chart_group_21924,21924,Customers - Associated Companies - Titles Receivable,Clientes - Empresas Associadas - títulos a receber
chart_group_21925,21925,Customers - Joint enterprises - Titles Receivable,Clientes - Empreendimento Conjunto - títulos a receber
chart_group_21926,21926,Customers - Other Related Parties - Titles Receivable,Clientes - Outras Partes Relacionadas - títulos a receber
chart_group_2193,2193,Accumulated impairment losses - Other Customers,Perdas por imparidade acumuladas - Outros Clientes
chart_group_22,22,Suppliers,Fornecedores
chart_group_221,221,Suppliers c/c,Fornecedores c/c
chart_group_2211,2211,Suppliers c/c - General Suppliers,Fornecedores c/c - Fornecedores Gerais
chart_group_2212,2212,Suppliers c/c - Mother Company,Fornecedores c/c - Empresa Mãe
chart_group_2213,2213,Suppliers c/c - Subsidiary Companies,Fornecedores c/c - Empresas Subsidiárias
chart_group_2214,2214,Suppliers c/c - Associated Companies,Fornecedores c/c - Empresas Associadas
chart_group_2215,2215,Suppliers c/c - Joint enterprises,Fornecedores c/c - Empreendimento Conjunto
chart_group_2216,2216,Suppliers c/c - Other Related Parties,Fornecedores c/c - Outras Partes Relacionadas
chart_group_222,222,Suppliers - Titles payable,Fornecedores - títulos a pagar
chart_group_2221,2221,Suppliers - General Suppliers - Titles payable,Fornecedores - Fornecedores Gerais - títulos a pagar
chart_group_2222,2222,Suppliers - Mother Company - Titles payable,Fornecedores - Empresa Mãe - títulos a pagar
chart_group_2223,2223,Suppliers - Subsidiary Companies - Titles payable,Fornecedores - Empresas Subsidiárias - títulos a pagar
chart_group_2224,2224,Suppliers - Associated Companies - Titles payable,Fornecedores - Empresas Associadas - títulos a pagar
chart_group_2225,2225,Suppliers - Joint enterprises - Titles payable,Fornecedores - Empreendimento Conjunto - títulos a pagar
chart_group_2226,2226,Suppliers - Other Related Parties - Titles payable,Fornecedores - Outras Partes Relacionadas - títulos a pagar
chart_group_225,225,Suppliers - Invoices Received and Checked,Fornecedores - Faturas em Receção e Conferência
chart_group_228,228,Suppliers - Advances,Fornecedores - Adiantamentos
chart_group_229,229,Suppliers - Accumulated impairment losses,Fornecedores - PIA
chart_group_2291,2291,Suppliers - Accumulated impairment losses - General Suppliers,Fornecedores - PIA - Fornecedores Gerais
chart_group_2292,2292,Suppliers - Accumulated impairment losses - Mother Company,Fornecedores - PIA - Empresa Mãe
chart_group_2293,2293,Suppliers - Accumulated impairment losses - Subsidiary Companies,Fornecedores - PIA - Empresas Subsidiárias
chart_group_2294,2294,Suppliers - Accumulated impairment losses - Associated Companies,Fornecedores - PIA - Empresas Associadas
chart_group_2295,2295,Suppliers - Accumulated impairment losses - Joint enterprises,Fornecedores - PIA - Empreendimento Conjunto
chart_group_2296,2296,Suppliers - Accumulated impairment losses - Other Related Parties,Fornecedores - PIA - Outras Partes Relacionadas
chart_group_23,23,Staff,Ao pessoal
chart_group_231,231,Remunerations to be paid,Remunerações a pagar
chart_group_232,232,Advance,Adiantamentos
chart_group_2331,2331,With the corporate bodies,Com os órgãos sociais
chart_group_2332,2332,With the staff,Com o pessoal
chart_group_2341,2341,With the corporate bodies,Com os órgãos sociais
chart_group_2342,2342,With the staff,Com o pessoal
chart_group_2351,2351,With the corporate bodies,Com os órgãos sociais
chart_group_2352,2352,With the staff,Com o pessoal
chart_group_2361,2361,With the corporate bodies,Com os órgãos sociais
chart_group_2362,2362,With the staff,Com o pessoal
chart_group_237,237,Guarantees,Cauções
chart_group_2371,2371,Of corporate bodies,Dos órgãos sociais
chart_group_2372,2372,Of staff,Do pessoal
chart_group_238,238,Other operations,Outras operações
chart_group_2381,2381,With the corporate bodies,Com os órgãos sociais
chart_group_2382,2382,With the staff,Com o pessoal
chart_group_239,239,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_2391,2391,Advance,Adiantamentos
chart_group_23911,23911,PIA Aceites Fiscalmente,PIA Aceites Fiscalmente
chart_group_23912,23912,PIA Aceites Fiscalmente,PIA Aceites Fiscalmente
chart_group_239121,239121,PIA Aceites Fiscalmente,PIA Aceites Fiscalmente
chart_group_239122,239122,PIA Aceites Fiscalmente,PIA Aceites Fiscalmente
chart_group_2392,2392,Other operations,Outras operações
chart_group_23921,23921,To corporate bodies,Aos órgãos sociais
chart_group_23922,23922,To staff,Ao pessoal
chart_group_239221,239221,PIA não Aceites Fiscalmente,PIA não Aceites Fiscalmente
chart_group_239222,239222,PIA não Aceites Fiscalmente,PIA não Aceites Fiscalmente
chart_group_24,24,State and other public entities,Estado e outros entes públicos
chart_group_241,241,Pagamentos por conta,Pagamentos por conta
chart_group_242,242,Trabalho Dependente,Trabalho Dependente
chart_group_2421,2421,Trabalho Dependente,Trabalho Dependente
chart_group_2423,2423,Capitais,Capitais
chart_group_2424,2424,Prediais,Prediais
chart_group_243,243,Value added tax (VAT),Imposto sobre o valor acrescentado (IVA)
chart_group_2431,2431,IVA Suportado,IVA Suportado
chart_group_2432,2432,IVA Dedutível,IVA Dedutível
chart_group_2433,2433,IVA Liquidado,IVA Liquidado
chart_group_2434,2434,IVA Regularizações,IVA Regularizações
chart_group_245,245,Contribuições para a Segurança Social,Contribuições para a Segurança Social
chart_group_247,247,Fundo Compensação (FCT),Fundo Compensação (FCT)
chart_group_25,25,Financing obtained,Financiamentos obtidos
chart_group_251,251,Credit institutions and financial companies,Instituições de crédito e sociedades financeiras
chart_group_2511,2511,Bank loans,Empréstimos bancários
chart_group_2512,2512,Descobertos bancários,Descobertos bancários
chart_group_2513,2513,Locações financeiras,Locações financeiras
chart_group_252,252,Securities market,Mercado de valores mobiliários
chart_group_2521,2521,Loans by obligations,Empréstimos por obrigações
chart_group_253,253,Capital participants,Participantes de capital
chart_group_2531,2531,Mother company - Supplies and other mutual,Empresa-mãe - Suprimentos e outros mútuos
chart_group_2532,2532,Other participants - Supplies and other mutual,Outros participantes - Suprimentos e outros mútuos
chart_group_254,254,"Subsidiaries, associates and joint enterprises","Subsidiárias, associadas e empreendimentos conjuntos"
chart_group_258,258,Other funders,Outros financiadores
chart_group_26,26,Shareholders/partners,Acionistas/sócios
chart_group_262,262,Quotas não liberadas,Quotas não liberadas
chart_group_266,266,Loans granted - Mother company,Empréstimos concedidos - empresa-mãe
chart_group_268,268,Other operations,Outras operações
chart_group_269,269,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_2691,2691,PIA - Aceite Fiscalmente - Empréstimos Concedidos,PIA - Aceite Fiscalmente - Empréstimos Concedidos
chart_group_26916,26916,PIA - Aceite Fiscalmente - Empréstimos Concedidos,PIA - Aceite Fiscalmente - Empréstimos Concedidos
chart_group_26917,26917,PIA - Aceite Fiscalmente,PIA - Aceite Fiscalmente
chart_group_2692,2692,PIA - Não Aceite Fiscalmente - Empréstimos Concedidos,PIA - Não Aceite Fiscalmente - Empréstimos Concedidos
chart_group_26926,26926,PIA - Não Aceite Fiscalmente - Empréstimos Concedidos,PIA - Não Aceite Fiscalmente - Empréstimos Concedidos
chart_group_26927,26927,PIA - Não Aceite Fiscalmente,PIA - Não Aceite Fiscalmente
chart_group_2696,2696,Loans granted - Mother company,Empréstimos concedidos - empresa-mãe
chart_group_2697,2697,Other operations,Outras operações
chart_group_27,27,Other receivable and payable accounts,Outras contas a receber e a pagar
chart_group_271,271,Investment suppliers,Fornecedores de investimentos
chart_group_2711,2711,Investment suppliers - General accounts,Fornecedores de investimentos - contas gerais
chart_group_2712,2712,Invoices received and checked,Faturas em receção e conferência
chart_group_2713,2713,Advances to investment suppliers,Adiantamentos a fornecedores de investimentos
chart_group_272,272,Debtors and creditors by additions (economic periodization),Devedores e credores por acréscimos (periodização económica)
chart_group_274,274,Deferred taxes,Ativos por impostos diferidos
chart_group_275,275,Creditors for unreleased subscriptions,Credores por subscrições não liberadas
chart_group_278,278,Other debtors and creditors,Outros devedores e credores
chart_group_279,279,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_2791,2791,Advances to investment suppliers,Adiantamentos a fornecedores de investimentos
chart_group_27911,27911,PIA - Aceite Fiscalmente,PIA - Aceite Fiscalmente
chart_group_27914,27914,PIA - Aceite Fiscalmente,PIA - Aceite Fiscalmente
chart_group_2792,2792,PIA - Não Aceite Fiscalmente,PIA - Não Aceite Fiscalmente
chart_group_27921,27921,PIA - Não Aceite Fiscalmente,PIA - Não Aceite Fiscalmente
chart_group_27924,27924,PIA - Não Aceite Fiscalmente,PIA - Não Aceite Fiscalmente
chart_group_2794,2794,Other debtors and creditors,Outros devedores e credores
chart_group_28,28,Deferments,Diferimentos
chart_group_29,29,Provisions,Provisões
chart_group_3,3,Inventories and biological assets,Inventários e ativos biológicos
chart_group_31,31,Purchases,Compras
chart_group_311,311,Purchases,Compras
chart_group_312,312,Purchases,Compras
chart_group_313,313,Purchases,Compras
chart_group_317,317,Purchase returns,Devoluções de compras
chart_group_3171,3171,Devoluções de Compras,Devoluções de Compras
chart_group_3172,3172,Devoluções de Compras,Devoluções de Compras
chart_group_3173,3173,Devoluções de Compras,Devoluções de Compras
chart_group_318,318,Discounts and rebates on purchases,Descontos e abatimentos em compras
chart_group_3181,3181,Descontos e Abatimentos em Compras,Descontos e Abatimentos em Compras
chart_group_3182,3182,Descontos e Abatimentos em Compras,Descontos e Abatimentos em Compras
chart_group_3183,3183,Descontos e Abatimentos em Compras,Descontos e Abatimentos em Compras
chart_group_32,32,PIA,PIA
chart_group_3219,3219,PIA,PIA
chart_group_32191,32191,PIA,PIA
chart_group_32192,32192,PIA,PIA
chart_group_325,325,Mercadorias em trânsito,Mercadorias em trânsito
chart_group_326,326,Mercadorias em poder de terceiros,Mercadorias em poder de terceiros
chart_group_329,329,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_3291,3291,PIA,PIA
chart_group_3292,3292,PIA,PIA
chart_group_33,33,"Raw materials, subsidiaries and consumption","Matérias-primas, subsidiárias e de consumo"
chart_group_339,339,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_3391,3391,PIA,PIA
chart_group_3392,3392,PIA,PIA
chart_group_34,34,Finished and intermediate products,Produtos acabados e intermédios
chart_group_349,349,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_3491,3491,PIA,PIA
chart_group_3492,3492,PIA,PIA
chart_group_35,35,"Byproducts, waste, residues and refuses","Subprodutos, desperdícios, resíduos e refugos"
chart_group_359,359,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_3591,3591,PIA,PIA
chart_group_3592,3592,PIA,PIA
chart_group_36,36,Products and work in progress,Produtos e trabalhos em curso
chart_group_37,37,Biological assets,Ativos biológicos
chart_group_371,371,Consumables,Consumíveis
chart_group_372,372,Of production,De produção
chart_group_378,378,Accumulated depreciation,Depreciações acumuladas
chart_group_379,379,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_38,38,Mercadorias,Mercadorias
chart_group_39,39,Down payments on account of purchases,Adiantamentos por conta de compras
chart_group_396,396,Adiantamentos por Conta de Compras,Adiantamentos por Conta de Compras
chart_group_4,4,Investment,Investimentos
chart_group_41,41,Financial investments,Investimentos Financeiros
chart_group_411,411,Investments in subsidiaries,Investimentos em subsidiárias
chart_group_4111,4111,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_412,412,Investments in associates,Investimentos em associadas
chart_group_4121,4121,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_413,413,Investments in jointly controlled entities,Investimentos em entidades conjuntamente controladas
chart_group_4131,4131,Participação de capital,Participação de capital
chart_group_414,414,Investments in other companies,Investimentos noutras empresas
chart_group_4142,4142,Investimentos Noutras Empresas,Investimentos Noutras Empresas
chart_group_415,415,Other financial investments,Outros investimentos financeiros
chart_group_418,418,Accumulated amortization,Amortizações acumuladas
chart_group_4181,4181,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_41813,41813,Investments in jointly controlled entities,Investimentos em entidades conjuntamente controladas
chart_group_4182,4182,Amortizações Acumuladas,Amortizações Acumuladas
chart_group_4183,4183,Amortizações Acumuladas,Amortizações Acumuladas
chart_group_419,419,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4191,4191,Investments in subsidiaries,Investimentos em subsidiárias
chart_group_41911,41911,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_41912,41912,PIA - Aceites Fiscalmente - Investimentos em Associadas,PIA - Aceites Fiscalmente - Investimentos em Associadas
chart_group_41913,41913,PIA - Aceites Fiscalmente - Investimentos em Entidades Conjuntamente Controladas,PIA - Aceites Fiscalmente - Investimentos em Entidades Conjuntamente Controladas
chart_group_41914,41914,PIA - Aceites Fiscalmente,PIA - Aceites Fiscalmente
chart_group_41915,41915,PIA - Aceites Fiscalmente,PIA - Aceites Fiscalmente
chart_group_4192,4192,Investments in associates,Investimentos em associadas
chart_group_41921,41921,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_41922,41922,PIA - Não Aceites Fiscalmente - Investimentos em Associadas,PIA - Não Aceites Fiscalmente - Investimentos em Associadas
chart_group_41923,41923,PIA - Não Aceites Fiscalmente - Investimentos em Entidades Conjuntamente Controladas,PIA - Não Aceites Fiscalmente - Investimentos em Entidades Conjuntamente Controladas
chart_group_41924,41924,PIA - Não Aceites Fiscalmente,PIA - Não Aceites Fiscalmente
chart_group_41925,41925,PIA - Não Aceites Fiscalmente,PIA - Não Aceites Fiscalmente
chart_group_4193,4193,Investments in jointly controlled entities,Investimentos em entidades conjuntamente controladas
chart_group_41931,41931,Capital participations - Equivalence method,Participações de capital - método da equivalência patrimonial
chart_group_4194,4194,Investments in other companies,Investimentos noutras empresas
chart_group_4195,4195,Other financial investments,Outros investimentos financeiros
chart_group_42,42,Investment properties,Propriedades de investimento
chart_group_421,421,Propriedades de Investimento,Propriedades de Investimento
chart_group_422,422,Propriedades de Investimento,Propriedades de Investimento
chart_group_426,426,Propriedades de Investimento,Propriedades de Investimento
chart_group_428,428,Accumulated depreciation,Depreciações acumuladas
chart_group_429,429,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4291,4291,PIA - Propriedades de Investimento,PIA - Propriedades de Investimento
chart_group_4292,4292,PIA - Propriedades de Investimento,PIA - Propriedades de Investimento
chart_group_43,43,Tangible fixed assets,Ativos fixos tangíveis
chart_group_431,431,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_432,432,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_433,433,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_434,434,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_435,435,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_436,436,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_437,437,Ativos Fixos Tangíveis,Ativos Fixos Tangíveis
chart_group_438,438,Accumulated depreciation,Depreciações acumuladas
chart_group_439,439,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4391,4391,Ativos Fixos Tangíveis - PIA,Ativos Fixos Tangíveis - PIA
chart_group_4392,4392,Ativos Fixos Tangíveis - PIA,Ativos Fixos Tangíveis - PIA
chart_group_44,44,Intangible assets,Ativos intangíveis
chart_group_441,441,Ativos Intangíveis,Ativos Intangíveis
chart_group_442,442,Ativos Intangíveis,Ativos Intangíveis
chart_group_443,443,Ativos Intangíveis,Ativos Intangíveis
chart_group_444,444,Ativos Intangíveis,Ativos Intangíveis
chart_group_446,446,Ativos Intangíveis,Ativos Intangíveis
chart_group_448,448,Accumulated amortization,Amortizações acumuladas
chart_group_449,449,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4491,4491,Ativos Intangíveis - PIA,Ativos Intangíveis - PIA
chart_group_4492,4492,Ativos Intangíveis - PIA,Ativos Intangíveis - PIA
chart_group_45,45,Ongoing investments,Investimentos em curso
chart_group_455,455,Advances on account of investments,Adiantamentos por conta de investimentos
chart_group_459,459,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4591,4591,PIA,PIA
chart_group_4592,4592,PIA,PIA
chart_group_4595,4595,Advances on account of investments,Adiantamentos por conta de investimentos
chart_group_46,46,Non-current assets held for sale,Ativos não correntes detidos para venda
chart_group_469,469,Accumulated impairment losses,Perdas por imparidade acumuladas
chart_group_4691,4691,ANCDV - PIA,ANCDV - PIA
chart_group_4692,4692,ANCDV - PIA,ANCDV - PIA
chart_group_5,5,"Capital, reserves and retained earnings","Capital, Reservas e Resultados Transitados"
chart_group_51,51,Capital Social,Capital Social
chart_group_52,52,Own shares,Ações (quotas) próprias
chart_group_55,55,Reserves,Reservas
chart_group_56,56,Resultados Transitados,Resultados Transitados
chart_group_57,57,Adjustments in financial assets,Ajustamentos em ativos financeiros
chart_group_571,571,Related to the equivalence method,Relacionados com o método da equivalência patrimonial
chart_group_58,58,Antes de imposto sobre o rendimento,Antes de imposto sobre o rendimento
chart_group_581,581,Reevaluations resulting from legal diplomas,Reavaliações decorrentes de diplomas legais
chart_group_589,589,Other surplus,Outros excedentes
chart_group_59,59,Other variations in equity,Outras variações no capital próprio
chart_group_593,593,Subsidies,Subsídios
chart_group_6,6,Expenses,Gastos
chart_group_61,61,Cost of goods sold and materials consumed,Custo das mercadorias vendidas e das matérias consumidas
chart_group_62,62,Supplies and external services,Fornecimentos e serviços externos
chart_group_621,621,Subcontratos,Subcontratos
chart_group_622,622,Specialized services,Serviços especializados
chart_group_6221,6221,Trabalhos Especializados,Trabalhos Especializados
chart_group_6222,6222,Publicidade e Propaganda,Publicidade e Propaganda
chart_group_6223,6223,Vigilância e Segurança,Vigilância e Segurança
chart_group_6224,6224,Honorários,Honorários
chart_group_6225,6225,Comissões,Comissões
chart_group_6226,6226,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_62261,62261,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_622611,622611,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_6226111,6226111,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_6226112,6226112,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_6226113,6226113,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_6226114,6226114,Conservação e Reparação - Mercado Nacional - VLPM ,Conservação e Reparação - Mercado Nacional - VLPM
chart_group_622612,622612,Conservação e Reparação - Mercado Nacional - VLPHP ,Conservação e Reparação - Mercado Nacional - VLPHP
chart_group_6226121,6226121,Conservação e Reparação - Mercado Nacional - VLPHP ,Conservação e Reparação - Mercado Nacional - VLPHP
chart_group_6226122,6226122,Conservação e Reparação - Mercado Nacional - VLPHP ,Conservação e Reparação - Mercado Nacional - VLPHP
chart_group_6226123,6226123,Conservação e Reparação - Mercado Nacional - VLPHP ,Conservação e Reparação - Mercado Nacional - VLPHP
chart_group_6226124,6226124,Conservação e Reparação - Mercado Nacional - VLPHP ,Conservação e Reparação - Mercado Nacional - VLPHP
chart_group_622613,622613,Conservação e Reparação - Mercado Nacional - GPL ou GNV ,Conservação e Reparação - Mercado Nacional - GPL ou GNV
chart_group_6226131,6226131,Conservação e Reparação - Mercado Nacional - GPL ou GNV ,Conservação e Reparação - Mercado Nacional - GPL ou GNV
chart_group_6226132,6226132,Conservação e Reparação - Mercado Nacional - GPL ou GNV ,Conservação e Reparação - Mercado Nacional - GPL ou GNV
chart_group_6226133,6226133,Conservação e Reparação - Mercado Nacional - GPL ou GNV ,Conservação e Reparação - Mercado Nacional - GPL ou GNV
chart_group_6226134,6226134,Conservação e Reparação - Mercado Nacional - GPL ou GNV ,Conservação e Reparação - Mercado Nacional - GPL ou GNV
chart_group_622614,622614,Conservação e Reparação - Mercado Nacional - Energia Elétrica,Conservação e Reparação - Mercado Nacional - Energia Elétrica
chart_group_6226141,6226141,Conservação e Reparação - Mercado Nacional - Energia Elétrica,Conservação e Reparação - Mercado Nacional - Energia Elétrica
chart_group_6226142,6226142,Conservação e Reparação - Mercado Nacional - Energia Elétrica,Conservação e Reparação - Mercado Nacional - Energia Elétrica
chart_group_62262,62262,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_622621,622621,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_6226211,6226211,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_6226212,6226212,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_6226213,6226213,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_6226214,6226214,Conservação e Reparação - Mercado Intracomunitário - VLPM ,Conservação e Reparação - Mercado Intracomunitário - VLPM
chart_group_622622,622622,Conservação e Reparação - Mercado Intracomunitário - VLPHP,Conservação e Reparação - Mercado Intracomunitário - VLPHP
chart_group_6226221,6226221,Conservação e Reparação - Mercado Intracomunitário - VLPHP,Conservação e Reparação - Mercado Intracomunitário - VLPHP
chart_group_6226222,6226222,Conservação e Reparação - Mercado Intracomunitário - VLPHP,Conservação e Reparação - Mercado Intracomunitário - VLPHP
chart_group_6226223,6226223,Conservação e Reparação - Mercado Intracomunitário - VLPHP,Conservação e Reparação - Mercado Intracomunitário - VLPHP
chart_group_6226224,6226224,Conservação e Reparação - Mercado Intracomunitário - VLPHP,Conservação e Reparação - Mercado Intracomunitário - VLPHP
chart_group_622623,622623,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV
chart_group_6226231,6226231,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV
chart_group_6226232,6226232,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV
chart_group_6226233,6226233,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV
chart_group_6226234,6226234,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Intracomunitário - GPL ou GNV
chart_group_622624,622624,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica
chart_group_6226241,6226241,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica
chart_group_6226242,6226242,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Intracomunitário - Energia Elétrica
chart_group_62263,62263,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_622631,622631,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_6226311,6226311,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_6226312,6226312,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_6226313,6226313,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_6226314,6226314,Conservação e Reparação - Mercado Extracomunitário - VLPM ,Conservação e Reparação - Mercado Extracomunitário - VLPM
chart_group_622632,622632,Conservação e Reparação - Mercado Extracomunitário - VLPHP,Conservação e Reparação - Mercado Extracomunitário - VLPHP
chart_group_6226321,6226321,Conservação e Reparação - Mercado Extracomunitário - VLPHP,Conservação e Reparação - Mercado Extracomunitário - VLPHP
chart_group_6226322,6226322,Conservação e Reparação - Mercado Extracomunitário - VLPHP,Conservação e Reparação - Mercado Extracomunitário - VLPHP
chart_group_6226323,6226323,Conservação e Reparação - Mercado Extracomunitário - VLPHP,Conservação e Reparação - Mercado Extracomunitário - VLPHP
chart_group_6226324,6226324,Conservação e Reparação - Mercado Extracomunitário - VLPHP,Conservação e Reparação - Mercado Extracomunitário - VLPHP
chart_group_622633,622633,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV
chart_group_6226331,6226331,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV
